,country,total,new case,death,new_death,recovered,active_cases,critical
139,Rwanda,154,,,,87,67,
140,Guadeloupe,149,1,12,,82,55,11
141,Myanmar,144,12,5,,9,130,
142,Brunei,138,,1,,120,17,2
143,Gibraltar,133,,,,129,4,
144,Cambodia,122,,,,110,12,1
145,Madagascar,122,1,,,61,61,1
146,Liberia,117,16,8,,25,84,
147,Ethiopia,117,1,3,,25,89,
148,Maldives,116,8,,,16,100,2
149,Trinidad and Tobago,115,,8,,48,59,
150,French Guiana,107,,1,,84,22,1
151,Aruba,100,,2,,68,30,4
152,Bermuda,99,,5,,39,55,10
153,Monaco,94,,4,,35,55,2
154,Togo,90,2,6,,59,25,
155,Cabo Verde,88,6,1,,1,86,
156,Zambia,84,8,3,,37,44,1
157,Equatorial Guinea,84,,1,,7,76,
158,Sierra Leone,82,18,2,1,10,70,
159,Liechtenstein,81,,1,,55,25,
160,Barbados,76,,6,,30,40,4
161,Uganda,74,,,,46,28,
162,Sint Maarten,73,,12,,22,39,8
163,Bahamas,72,,11,,14,47,1
164,Haiti,72,,5,,2,65,
165,Guyana,70,,7,,12,51,5
166,Cayman Islands,66,,1,,7,58,3
167,Mozambique,65,19,,,12,53,
168,Libya,60,,2,,18,40,
169,French Polynesia,57,,,,36,21,1
170,British Virgin Islands,54,49,3,2,3,48,
171,Benin,54,,1,,27,26,
172,Guinea-Bissau,50,,,,3,47,
173,Nepal,49,1,,,10,39,
174,Macao,45,,,,27,18,1
175,Syria,42,,3,,6,33,
176,Chad,40,7,,,8,32,
177,Eritrea,39,,,,11,28,
178,Saint Martin,38,,2,,20,16,3
179,Eswatini,36,5,1,,10,25,
180,Mongolia,36,1,,,9,27,
181,Malawi,33,,3,,3,27,1
182,Zimbabwe,29,1,4,,2,23,
183,Angola,25,,2,,6,17,
184,Antigua and Barbuda,24,,3,,10,11,1
185,Timor-Leste,23,,,,1,22,
186,Botswana,22,,1,,,21,
187,Laos,19,,,,4,15,
188,Belize,18,,2,,5,11,1
189,Fiji,18,,,,10,8,
190,New Caledonia,18,,,,17,1,1
191,CAR,16,,,,10,6,
192,Dominica,16,,,,9,7,
193,Namibia,16,,,,7,9,
194,Grenada,15,,,,7,8,4
195,Saint Kitts and Nevis,15,,,,2,13,
196,Saint Lucia,15,,,,15,0,
197,Curaçao,14,,1,,11,2,
198,St. Vincent Grenadines,14,1,,,5,9,
199,Falkland Islands,12,,,,11,1,
200,Nicaragua,11,,3,,7,1,
201,Burundi,11,,1,,4,6,
202,Turks and Caicos,11,,1,,4,6,
203,Greenland,11,,,,11,0,
204,Montserrat,11,,,,2,9,1
205,Seychelles,11,,,,6,5,
206,Gambia,10,,1,,2,7,
207,Suriname,10,,1,,6,3,
208,MS Zaandam,9,,2,,,7,
209,Vatican City,9,,,,2,7,
210,Papua New Guinea,8,,,,,8,
211,Mauritania,7,,1,,6,0,
212,Bhutan,7,,,,3,4,
213,St. Barth,6,,,,6,0,
214,Western Sahara,6,,,,5,1,
215,Caribbean Netherlands,5,,,,,5,
216,South Sudan,5,1,,,,5,
217,Sao Tome and Principe,4,,,,,4,
218,Anguilla,3,,,,1,2,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,1,0,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
