,country,total,new case,death,new_death,recovered,active_cases,critical
83,Bosnia and Herzegovina,2218,37,122,2,1272,824,4
84,Senegal,2189,84,23,2,842,1324,6
85,Bulgaria,2100,31,99,3,531,1470,51
86,Ivory Coast,1912,,24,,902,986,
87,Cuba,1830,20,79,,1383,368,9
88,Sudan,1818,,90,,198,1530,
89,Iceland,1802,,10,,1780,12,
90,Estonia,1758,7,62,1,909,787,5
91,North Macedonia,1723,29,95,,1235,393,21
92,Lithuania,1511,6,54,,934,523,17
93,New Zealand,1497,,21,,1411,65,2
94,Slovakia,1477,8,27,,1112,338,5
95,Slovenia,1464,1,103,,267,1094,7
96,Guatemala,1342,143,29,2,121,1192,5
97,Djibouti,1284,16,3,,905,376,
98,DRC,1242,73,50,,157,1035,
99,Somalia,1219,,52,,130,1037,2
100,Mayotte,1143,,14,,627,502,6
101,El Salvador,1112,75,20,,405,687,19
102,Kyrgyzstan,1082,38,12,,735,335,13
103,Hong Kong,1052,1,4,,1009,39,1
104,Tunisia,1032,,45,,759,228,5
105,Gabon,1004,,9,,152,843,1
106,Maldives,968,13,4,,40,924,2
107,Latvia,962,11,19,,627,316,2
108,Sri Lanka,925,32,9,,445,471,1
109,Tajikistan,907,106,29,6,,878,
110,Cyprus,907,2,17,,481,409,10
111,Albania,898,18,31,,694,173,1
112,Lebanon,886,8,26,,236,624,4
113,Niger,860,,49,,658,153,
114,Guinea-Bissau,836,,3,,26,807,
115,Costa Rica,815,,8,1,527,280,6
116,Mali,779,21,46,2,436,297,
117,Burkina Faso,773,,51,,592,130,
118,Andorra,760,,49,,576,135,3
119,Kenya,758,21,42,2,284,432,1
120,Paraguay,754,14,11,,184,559,
121,,,,,,,,
122,Uruguay,719,,19,,545,155,8
123,Diamond Princess,712,,13,,651,48,4
124,Georgia,667,20,12,1,383,272,6
125,Zambia,654,208,7,,124,523,1
126,San Marino,648,5,41,,172,435,1
127,Jordan,586,4,9,,393,184,5
128,Channel Islands,548,,43,,456,49,
129,Equatorial Guinea,522,,6,,13,503,
130,Malta,522,14,6,,443,73,1
131,Tanzania,509,,21,,183,305,7
132,Jamaica,509,2,9,,113,387,
133,Venezuela,440,,10,,220,210,2
134,Taiwan,440,,7,,383,50,
135,Réunion,439,,,,354,85,4
136,Sierra Leone,408,21,26,,97,285,
137,Chad,399,27,46,4,83,270,
138,Palestine,375,,2,,310,63,
139,Benin,339,12,2,,83,254,
140,Congo,333,,11,,53,269,
141,Isle of Man,332,,23,,274,35,20
142,Mauritius,332,,10,,322,0,
143,Montenegro,324,,9,,309,6,2
144,Cabo Verde,315,26,2,,67,246,
145,Vietnam,288,,,,260,28,2
146,Rwanda,287,,,,168,119,
147,Ethiopia,272,9,5,,108,159,
148,Nepal,246,3,,,35,211,
149,Haiti,234,15,18,,17,199,
150,Madagascar,230,18,,,108,122,1
151,Sao Tome and Principe,220,,6,,4,210,
152,Togo,219,,11,,96,112,
153,Liberia,215,2,20,,105,90,
154,South Sudan,203,,,,2,201,
155,Martinique,189,,14,,91,84,2
156,Eswatini,187,,2,,51,134,
157,Faeroe Islands,187,,,,187,0,
158,Myanmar,181,,6,,84,91,
159,Guadeloupe,155,,13,,109,33,4
160,French Guiana,153,,1,,124,28,
161,Gibraltar,147,,,,144,3,
162,CAR,143,,,,10,133,
163,Brunei,141,,1,,134,6,2
164,Uganda,139,,,,55,84,
165,Cambodia,122,,,,121,1,1
166,Bermuda,121,,8,,66,47,2
167,Trinidad and Tobago,116,,8,,107,1,
168,Mozambique,115,11,,,35,80,
169,Guyana,113,,10,,41,62,3
170,Aruba,101,,3,,91,7,4
171,Monaco,96,,4,,87,5,1
172,Bahamas,94,,11,,41,42,1
173,Cayman Islands,86,,1,,54,31,3
174,Yemen,85,15,12,,1,72,
175,Barbados,85,,7,,65,13,4
176,Liechtenstein,82,,1,,55,26,
177,Sint Maarten,76,,15,,46,15,7
178,Libya,64,,3,,28,33,
179,Malawi,63,,3,,24,36,1
180,Mongolia,61,19,,,15,46,2
181,French Polynesia,60,,,,58,2,1
182,Syria,48,,3,,29,16,
183,Angola,45,,2,,14,29,
184,Macao,45,,,,43,2,1
185,Saint Martin,39,,3,,30,6,1
186,Eritrea,39,,,,38,1,
187,Zimbabwe,37,,4,,12,21,
188,Nicaragua,25,,8,,7,10,
189,Antigua and Barbuda,25,,3,,19,3,1
190,Botswana,24,,1,,17,6,
191,Timor-Leste,24,,,,21,3,
192,Gambia,23,,1,,10,12,
193,Grenada,21,,,,13,8,4
194,Bhutan,19,8,,,5,14,
195,Laos,19,,,,14,5,
196,Belize,18,,2,,16,0,
197,Fiji,18,,,,14,4,
198,New Caledonia,18,,,,18,0,
199,Saint Lucia,18,,,,18,0,
200,St. Vincent Grenadines,17,,,,12,5,
201,Mauritania,16,1,2,,6,8,
202,Curaçao,16,,1,,14,1,
203,Dominica,16,,,,15,1,
204,Namibia,16,,,,12,4,
205,Burundi,15,,1,,7,7,
206,Saint Kitts and Nevis,15,,,,14,1,
207,Falkland Islands,13,,,,13,0,
208,Turks and Caicos,12,,1,,10,1,
209,Vatican City,12,,,,2,10,
210,Comoros,11,,1,,,10,
211,Montserrat,11,,1,,8,2,1
212,Greenland,11,,,,11,0,
213,Seychelles,11,,,,10,1,
214,Suriname,10,,1,,9,0,
215,MS Zaandam,9,,2,,,7,
216,Papua New Guinea,8,,,,8,0,
217,British Virgin Islands,7,,1,,4,2,
218,Caribbean Netherlands,6,,,,6,0,
219,St. Barth,6,,,,6,0,
220,Western Sahara,6,,,,6,0,
221,Anguilla,3,,,,3,0,
222,Lesotho,1,,,,,1,
223,Saint Pierre Miquelon,1,,,,1,0,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
