,country,total,new case,death,new_death,recovered,active_cases,critical
99,Uruguay,501,7,7,,224,270,17
100,Burkina Faso,497,13,27,,161,309,
101,Niger,491,,11,,41,439,
102,Albania,446,13,23,,217,206,7
103,Channel Islands,431,24,9,,48,374,
104,Honduras,393,1,25,1,7,361,10
105,Jordan,389,8,7,,201,181,5
106,Taiwan,388,3,6,,109,273,
107,Réunion,388,,,,40,348,3
108,Malta,378,8,3,,44,331,4
109,Kyrgyzstan,377,38,5,,54,318,5
110,San Marino,356,,35,,53,268,14
111,Mauritius,324,5,9,,42,273,3
112,Nigeria,318,,10,,70,238,2
113,Bolivia,300,25,24,4,2,274,3
114,Palestine,290,22,2,,58,230,
115,Senegal,280,2,2,,171,107,1
116,Montenegro,267,4,3,1,5,259,7
117,Vietnam,260,2,,,144,116,8
118,Georgia,257,15,3,,67,187,6
119,Guinea,250,,,,17,233,
120,DRC,234,11,20,,16,198,
121,Isle of Man,228,2,2,,112,114,11
122,Djibouti,214,27,2,,36,176,
123,Sri Lanka,210,12,7,,56,147,1
124,Kenya,197,6,8,1,25,164,2
125,Mayotte,196,,3,,59,134,3
126,Faeroe Islands,184,,,,157,27,
127,Venezuela,175,,9,,93,73,6
128,Martinique,155,,6,,50,99,19
129,Guatemala,155,18,5,2,19,131,3
130,Guadeloupe,143,,8,,67,68,13
131,Brunei,136,,1,,106,29,2
132,Paraguay,134,1,6,,22,106,1
133,Gibraltar,129,,,,84,45,1
134,Rwanda,126,6,,,25,101,
135,El Salvador,125,7,6,,21,98,3
136,Cambodia,122,2,,,77,45,1
137,Trinidad and Tobago,113,1,8,,12,93,
138,Madagascar,106,4,,,20,86,1
139,Mali,105,18,9,2,22,74,
140,Monaco,92,,1,,5,86,4
141,Aruba,92,,,,32,60,1
142,French Guiana,86,,,,51,35,1
143,Liechtenstein,79,,1,,55,23,
144,Togo,76,,3,,29,44,
145,Barbados,71,3,4,,11,56,4
146,Ethiopia,71,2,3,,10,58,
147,Jamaica,69,,4,,13,52,
148,Congo,60,,5,,5,50,
149,Uganda,54,1,,,4,50,
150,Cayman Islands,53,,1,,6,46,3
151,French Polynesia,53,2,,,,53,1
152,Sint Maarten,50,,9,,5,36,2
153,Liberia,50,2,5,,3,42,
154,Bermuda,50,2,4,,28,18,2
155,Gabon,49,3,1,,1,47,
156,Bahamas,46,,8,,5,33,1
157,Guyana,45,,6,,8,31,3
158,Macao,45,,,,10,35,1
159,Zambia,43,3,2,,30,11,1
160,Myanmar,41,3,4,1,2,35,
161,Guinea-Bissau,38,,,,,38,
162,Benin,35,,1,,5,29,
163,Eritrea,34,,,,,34,
164,Haiti,33,,3,1,,30,
165,Tanzania,32,,3,,5,24,
166,Saint Martin,32,,2,,11,19,5
167,Syria,25,,2,,5,18,
168,Libya,25,,1,,8,16,
169,Antigua and Barbuda,21,,2,,,19,1
170,Somalia,21,,1,,2,18,2
171,Equatorial Guinea,21,3,,,3,18,
172,Mozambique,21,1,,,2,19,
173,Maldives,20,1,,,13,7,
174,Angola,19,,2,,4,13,
175,Sudan,19,,2,,2,15,
176,Laos,19,1,,,,19,
177,Chad,18,7,,,2,16,
178,New Caledonia,18,,,,1,17,
179,Dominica,16,,,,7,9,
180,Fiji,16,,,,,16,
181,Mongolia,16,,,,4,12,
182,Namibia,16,,,,3,13,
183,Saint Lucia,15,,,,4,11,
184,Zimbabwe,14,,3,,,11,
185,Belize,14,1,2,,,12,1
186,Curaçao,14,,1,,7,6,
187,Grenada,14,,,,,14,2
188,Eswatini,14,2,,,7,7,
189,Malawi,13,1,2,,,11,1
190,Botswana,13,,1,,,12,
191,Nepal,12,3,,,1,11,
192,Saint Kitts and Nevis,12,,,,,12,
193,St. Vincent Grenadines,12,,,,1,11,
194,Greenland,11,,,,11,0,
195,Seychelles,11,,,,,11,
196,Suriname,10,,1,,4,5,
197,Sierra Leone,10,,,,,10,
198,MS Zaandam,9,,2,,,7,
199,Gambia,9,,1,,2,6,
200,Nicaragua,9,,1,,4,4,
201,Turks and Caicos,9,,1,,,8,
202,Montserrat,9,,,,,9,1
203,Cabo Verde,8,,1,,1,6,
204,CAR,8,,,,,8,
205,Vatican City,8,,,,2,6,
206,Mauritania,7,,1,,2,4,
207,St. Barth,6,,,,4,2,
208,Western Sahara,6,,,,,6,
209,Bhutan,5,,,,2,3,
210,Burundi,5,,,,,5,
211,Falkland Islands,5,,,,1,4,
212,Sao Tome and Principe,4,,,,,4,
213,South Sudan,4,,,,,4,
214,Anguilla,3,,,,,3,
215,British Virgin Islands,3,,,,2,1,
216,Caribbean Netherlands,3,1,,,,3,
217,Papua New Guinea,2,,,,,2,
218,Timor-Leste,2,,,,1,1,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,,1,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
