,country,total,new case,death,new_death,recovered,active_cases,critical
148,Mongolia,11,,,,,11,
149,Saint Martin,11,,,,,11,
150,Niger,10,,1,,,9,
151,Greenland,10,4,,,2,8,
152,Bahamas,9,,,,1,8,
153,Eswatini,9,3,,,,9,
154,Cayman Islands,8,,1,,,7,
155,Guinea,8,4,,,,8,
156,Haiti,8,,,,,8,
157,Namibia,8,,,,2,6,
158,Suriname,8,,,,,8,
159,Curaçao,7,,1,,2,4,
160,Gabon,7,,1,,,6,
161,Antigua and Barbuda,7,,,,,7,
162,Grenada,7,,,,,7,
163,Mozambique,7,,,,,7,
164,Seychelles,7,,,,,7,
165,Benin,6,,,,,6,
166,Eritrea,6,,,,,6,
167,Laos,6,,,,,6,
168,Cabo Verde,5,,1,,,4,
169,Guyana,5,,1,,,4,
170,Zimbabwe,5,2,1,,,4,
171,Fiji,5,,,,,5,
172,Montserrat,5,,,,,5,
173,Myanmar,5,,,,,5,
174,St. Barth,5,2,,,,5,
175,Syria,5,,,,,5,
176,Nepal,4,1,,,1,3,
177,Angola,4,,,,,4,
178,Congo,4,,,,,4,
179,Vatican City,4,,,,,4,
180,Gambia,3,,1,,,2,
181,Sudan,3,,1,,,2,
182,Bhutan,3,1,,,,3,
183,CAR,3,,,,,3,
184,Chad,3,,,,,3,
185,Liberia,3,,,,,3,
186,Mauritania,3,,,,,3,
187,Saint Lucia,3,,,,1,2,
188,Sint Maarten,3,,,,,3,
189,Somalia,3,1,,,,3,
190,Nicaragua,2,,1,1,,1,
191,Anguilla,2,,,,,2,
192,Belize,2,,,,,2,
193,British Virgin Islands,2,,,,,2,
194,Guinea-Bissau,2,,,,,2,
195,Saint Kitts and Nevis,2,,,,,2,
196,Turks and Caicos,2,,,,,2,
197,Libya,1,,,,,1,
198,Papua New Guinea,1,,,,,1,
199,St. Vincent Grenadines,1,,,,,1,
200,Timor-Leste,1,,,,,1,
