,country,total,new case,death,new_death,recovered,active_cases,critical
67,Bahrain,643,74,4,,381,258,3
68,Hungary,585,60,21,1,42,522,17
69,Bosnia and Herzegovina,532,73,16,3,20,496,4
70,Moldova,505,82,6,1,23,476,65
71,Lebanon,494,15,16,2,46,432,3
72,Latvia,458,12,,,1,457,3
73,Bulgaria,457,35,10,,25,422,18
74,Tunisia,455,32,14,2,5,436,10
75,Kazakhstan,435,55,3,,27,405,6
76,Andorra,428,38,15,1,10,403,12
77,Slovakia,426,26,1,,5,420,3
78,Azerbaijan,400,41,5,,26,369,7
79,North Macedonia,384,30,11,,17,356,4
80,Costa Rica,375,,2,,4,369,9
81,Cyprus,356,36,10,1,28,318,11
82,Uruguay,350,,4,2,62,284,15
83,Kuwait,342,25,,,81,261,15
84,Taiwan,339,10,5,,50,284,
85,Réunion,308,27,,,40,268,3
86,Belarus,304,141,4,2,53,247,11
87,Jordan,299,21,5,,45,249,5
88,Burkina Faso,288,6,16,,50,222,
89,Cameroon,284,51,7,1,10,267,
90,Albania,277,18,16,1,67,194,7
91,Afghanistan,258,21,4,,10,244,
92,San Marino,236,,28,,13,195,16
93,Cuba,233,21,6,,13,214,7
94,Oman,231,21,1,,57,173,3
95,Vietnam,227,9,,,75,152,3
96,Honduras,219,47,14,4,3,202,4
97,Ghana,204,9,5,,31,168,2
98,Malta,196,8,,,2,194,2
99,Senegal,195,5,1,,55,139,
100,Channel Islands,193,21,3,,,190,
101,Uzbekistan,190,9,2,,25,163,8
102,Ivory Coast,190,,1,,9,180,
103,Faeroe Islands,177,4,,,81,96,1
104,Nigeria,174,,2,,9,163,
105,Mauritius,169,8,7,1,,162,1
106,Palestine,160,26,1,,18,141,
107,Sri Lanka,151,5,4,1,21,126,5
108,Venezuela,144,,3,,43,98,6
109,Montenegro,144,21,2,,,142,4
110,Martinique,135,,3,,27,105,16
111,Georgia,134,17,,,26,108,6
112,Brunei,133,2,1,,56,76,3
113,Guadeloupe,128,3,6,,24,98,14
114,DRC,123,14,11,2,3,109,
115,Bolivia,123,8,8,1,1,114,3
116,Mayotte,116,15,1,,10,105,3
117,Kyrgyzstan,116,5,,,5,111,5
118,Kenya,110,29,3,2,4,103,2
119,Cambodia,110,1,,,34,76,1
120,Isle of Man,95,27,1,,,94,
121,Trinidad and Tobago,90,,5,,1,84,
122,Gibraltar,88,7,,,46,42,
123,Rwanda,84,2,,,,84,
124,Paraguay,77,8,3,,2,72,4
125,Liechtenstein,75,3,,,,75,
126,Niger,74,,5,,,69,
127,Monaco,60,5,1,,2,57,2
128,Aruba,60,5,,,1,59,
129,Madagascar,59,2,,,,59,6
130,Bangladesh,56,2,6,,25,25,1
131,Guinea,52,22,,,,52,
132,French Guiana,51,,,,15,36,
133,Guatemala,47,8,1,,12,34,1
134,Barbados,45,,,,,45,
135,Jamaica,44,,3,,2,39,
136,Uganda,44,,,,,44,
137,El Salvador,41,8,2,,,39,4
138,Macao,41,,,,10,31,
139,Djibouti,40,7,,,,40,
140,Togo,39,3,2,,17,20,
141,Zambia,39,3,1,1,,38,
142,French Polynesia,37,,,,,37,1
143,Mali,36,5,3,,,33,
144,Bermuda,32,,,,10,22,
145,Ethiopia,29,,,,3,26,2
146,Congo,22,,2,,2,18,
147,Cayman Islands,22,,1,,,21,
148,Saint Martin,22,,1,,2,19,
149,Eritrea,22,7,,,,22,
150,Bahamas,21,,1,,1,19,
151,Myanmar,20,4,1,,,19,
152,Tanzania,20,,1,,2,17,
153,Guyana,19,,4,1,,15,
154,Maldives,19,,,,13,6,
155,Gabon,18,,1,,,17,
156,New Caledonia,18,2,,,1,17,
157,Syria,16,6,2,,,14,
158,Sint Maarten,16,,1,,6,9,
159,Haiti,16,,,,1,15,
160,Equatorial Guinea,15,,,,1,14,
161,Mongolia,14,,,,2,12,
162,Namibia,14,,,,2,12,
163,Benin,13,,,,1,12,
164,Saint Lucia,13,,,,1,12,
165,Dominica,12,,,,,12,
166,Curaçao,11,,1,,3,7,
167,Greenland,10,,,,2,8,
168,Grenada,10,1,,,,10,
169,Laos,10,,,,,10,
170,Libya,10,,,,,10,
171,Mozambique,10,,,,,10,
172,Seychelles,10,,,,,10,
173,Suriname,10,,,,,10,
174,MS Zaandam,9,,2,,,7,
175,Guinea-Bissau,9,,,,,9,
176,Eswatini,9,,,,,9,
177,Angola,8,,2,,1,5,
178,Sudan,8,1,2,,2,4,
179,Zimbabwe,8,,1,,,7,
180,Saint Kitts and Nevis,8,,,,,8,
181,Antigua and Barbuda,7,,,,,7,
182,Chad,7,,,,,7,
183,Fiji,7,2,,,,7,
184,Cabo Verde,6,,1,,,5,
185,Mauritania,6,,1,,2,3,
186,Nepal,6,1,,,1,5,
187,Vatican City,6,,,,,6,
188,Liberia,6,,,,,6,
189,St. Barth,6,,,,1,5,
190,Turks and Caicos,6,,,,,6,
191,Nicaragua,5,,1,,,4,
192,Bhutan,5,1,,,1,4,
193,Montserrat,5,,,,,5,
194,Somalia,5,,,,1,4,
195,Botswana,4,,1,,,3,
196,Gambia,4,,1,,2,1,
197,Anguilla,3,1,,,,3,
198,Belize,3,,,,,3,
199,British Virgin Islands,3,,,,,3,
200,Burundi,3,1,,,,3,
201,CAR,3,,,,,3,
202,Malawi,3,3,,,,3,
203,Caribbean Netherlands,2,,,,,2,
204,St. Vincent Grenadines,2,,,,1,1,
205,Sierra Leone,2,,,,,2,
206,Papua New Guinea,1,,,,,1,
207,Timor-Leste,1,,,,,1,
