,country,total,new case,death,new_death,recovered,active_cases,critical
69,Oman,4019,298,17,,1289,2713,27
70,Luxembourg,3904,10,103,1,3629,172,22
71,Armenia,3718,180,48,1,1500,2170,10
72,Hungary,3341,28,430,5,1102,1809,45
73,Iraq,3032,119,115,3,1966,951,
74,Thailand,3017,,56,,2844,117,61
75,Bolivia,2964,133,128,6,313,2523,3
76,Greece,2760,16,155,3,1374,1231,28
77,Azerbaijan,2758,65,35,2,1789,934,30
78,Cameroon,2689,,125,,1524,1040,28
79,Uzbekistan,2568,49,11,1,2040,517,8
80,Guinea,2298,,11,,816,1471,
81,Croatia,2213,6,94,3,1834,285,9
82,Bosnia and Herzegovina,2181,23,120,3,1228,833,4
83,Senegal,2105,110,21,2,782,1302,6
84,Honduras,2080,,121,5,211,1748,10
85,Bulgaria,2069,46,96,1,499,1474,51
86,Ivory Coast,1857,,21,,820,1016,
87,Cuba,1810,6,79,1,1326,405,7
88,Iceland,1802,1,10,,1780,12,
89,Estonia,1751,5,61,,777,913,5
90,North Macedonia,1694,20,95,3,1229,370,21
91,Sudan,1661,,80,,173,1408,
92,Lithuania,1505,14,54,4,908,543,17
93,New Zealand,1497,,21,,1402,74,2
94,Slovakia,1469,4,27,,1060,382,6
95,Slovenia,1463,2,103,1,260,1100,9
96,Djibouti,1268,12,3,,900,365,
97,Somalia,1219,49,52,,130,1037,2
98,Guatemala,1199,85,27,1,120,1052,5
99,DRC,1169,67,50,6,148,971,
100,Mayotte,1143,48,14,2,627,502,6
101,Hong Kong,1051,3,4,,1008,39,1
102,Kyrgyzstan,1044,7,12,,726,306,13
103,El Salvador,1037,39,20,,374,643,15
104,Tunisia,1032,,45,,740,247,5
105,Latvia,951,1,19,1,627,305,2
106,Cyprus,905,2,16,,449,440,10
107,Maldives,904,,3,,29,872,2
108,Sri Lanka,893,4,9,,382,502,1
109,Albania,880,4,31,,688,161,1
110,Lebanon,878,8,26,,236,616,3
111,Gabon,863,,9,,137,717,1
112,Niger,854,,47,,648,159,
113,Guinea-Bissau,820,,3,,26,791,
114,Costa Rica,804,,7,,520,277,6
115,Tajikistan,801,72,23,2,,778,
116,Burkina Faso,766,,51,,588,127,
117,Andorra,760,2,49,1,576,135,3
118,Kenya,737,22,40,4,281,416,1
119,Paraguay,737,,10,,173,554,
120,Mali,730,,40,,398,292,
121,,,,,,,,
122,Uruguay,717,,19,,532,166,8
123,Diamond Princess,712,,13,,651,48,4
124,Georgia,647,5,11,,372,264,6
125,San Marino,643,5,41,,161,441,2
126,Jordan,582,6,9,,392,181,5
127,Channel Islands,547,,42,,455,50,
128,Equatorial Guinea,522,83,6,2,13,503,
129,Tanzania,509,,21,,183,305,7
130,Malta,508,2,6,1,436,66,1
131,Jamaica,507,2,9,,100,398,
132,Zambia,446,5,7,,124,315,1
133,Taiwan,440,,7,,375,58,
134,Réunion,439,2,,,354,85,4
135,Venezuela,423,,10,,220,193,2
136,Palestine,375,,2,,310,63,
137,Chad,372,15,42,2,78,252,
138,Sierra Leone,338,,19,,72,247,
139,Congo,333,,11,,53,269,
140,Isle of Man,332,1,23,,272,37,20
141,Mauritius,332,,10,,322,0,
142,Benin,327,,2,,83,242,
143,Montenegro,324,,9,,298,17,2
144,Cabo Verde,289,22,2,,61,226,
145,Vietnam,288,,,,252,36,2
146,Rwanda,286,,,,153,133,
147,Ethiopia,263,2,5,,108,150,
148,Nepal,243,26,,,35,208,
149,Sao Tome and Principe,220,12,6,1,4,210,
150,Haiti,219,10,18,2,17,184,
151,Liberia,212,1,20,,86,106,
152,Madagascar,212,26,,,107,105,1
153,Togo,199,,11,,92,96,
154,South Sudan,194,,,,2,192,
155,Martinique,187,,14,,91,82,4
156,Eswatini,187,3,2,,48,137,
157,Faeroe Islands,187,,,,187,0,
158,Myanmar,181,1,6,,79,96,
159,Guadeloupe,155,,13,,109,33,4
160,French Guiana,153,9,1,,124,28,
161,Gibraltar,148,,,,144,4,
162,CAR,143,,,,10,133,
163,Brunei,141,,1,,134,6,2
164,Uganda,126,,,,55,71,
165,Cambodia,122,,,,121,1,1
166,Bermuda,121,,8,,66,47,2
167,Trinidad and Tobago,116,,8,,107,1,
168,Guyana,113,,10,,39,64,6
169,Mozambique,104,,,,34,70,
170,Aruba,101,,3,,89,9,4
171,Monaco,96,,4,,85,7,1
172,Bahamas,93,,11,,39,43,1
173,Barbados,85,,7,,57,21,4
174,Cayman Islands,85,,1,,50,34,3
175,Liechtenstein,82,,1,,55,26,
176,Sint Maarten,76,,15,,46,15,7
177,Yemen,70,5,12,2,1,57,
178,Libya,64,,3,,28,33,
179,Malawi,63,6,3,,24,36,1
180,French Polynesia,60,,,,58,2,1
181,Syria,48,1,3,,29,16,
182,Angola,45,,2,,13,30,
183,Macao,45,,,,43,2,1
184,Mongolia,42,,,,15,27,2
185,Saint Martin,39,,3,,30,6,1
186,Eritrea,39,,,,38,1,
187,Zimbabwe,37,1,4,,12,21,
188,Nicaragua,25,,8,,7,10,
189,Antigua and Barbuda,25,,3,,19,3,1
190,Botswana,24,,1,,17,6,
191,Timor-Leste,24,,,,21,3,
192,Gambia,23,1,1,,10,12,
193,Grenada,21,,,,13,8,4
194,Laos,19,,,,14,5,
195,Belize,18,,2,,16,0,
196,Fiji,18,,,,14,4,
197,New Caledonia,18,,,,18,0,
198,Saint Lucia,18,,,,17,1,
199,St. Vincent Grenadines,17,,,,12,5,
200,Curaçao,16,,1,,14,1,
201,Dominica,16,,,,15,1,
202,Namibia,16,,,,11,5,
203,Burundi,15,,1,,7,7,
204,Saint Kitts and Nevis,15,,,,14,1,
205,Falkland Islands,13,,,,13,0,
206,Turks and Caicos,12,,1,,10,1,
207,Vatican City,12,,,,2,10,
208,Comoros,11,,1,,,10,
209,Montserrat,11,,1,,8,2,1
210,Bhutan,11,,,,5,6,
211,Greenland,11,,,,11,0,
212,Seychelles,11,,,,10,1,
213,Suriname,10,,1,,9,0,
214,Mauritania,9,,2,1,6,1,
215,MS Zaandam,9,,2,,,7,
216,Papua New Guinea,8,,,,8,0,
217,British Virgin Islands,7,,1,,4,2,
218,Caribbean Netherlands,6,,,,6,0,
219,St. Barth,6,,,,6,0,
220,Western Sahara,6,,,,6,0,
221,Anguilla,3,,,,3,0,
222,Lesotho,1,1,,,,1,
223,Saint Pierre Miquelon,1,,,,1,0,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
