,country,total,new case,death,new_death,recovered,active_cases,critical
66,Argentina,97,,3,1,3,91,
67,Algeria,90,15,9,2,32,49,
68,Latvia,86,15,,,1,85,
69,Uruguay,79,,,,,79,
70,Vietnam,76,,,,16,60,
71,Hungary,73,15,1,,2,70,4
72,Brunei,73,5,,,,73,2
73,Faeroe Islands,72,14,,,1,71,
74,Costa Rica,69,,1,,,68,2
75,Jordan,69,13,,,1,68,
76,Cyprus,67,9,,,,67,1
77,Albania,64,5,2,,,62,2
78,Bosnia and Herzegovina,63,24,,,2,61,
79,Morocco,61,7,2,,2,57,1
80,Sri Lanka,60,9,,,3,57,
81,Andorra,53,,,,1,52,
82,Malta,53,5,,,2,51,
83,Belarus,51,,,,5,46,
84,Moldova,49,13,1,,1,47,3
85,North Macedonia,49,6,,,1,48,1
86,Palestine,47,3,,,,47,
87,Azerbaijan,44,10,1,,7,36,
88,Kazakhstan,44,8,,,,44,
89,Lithuania,41,7,,,1,40,1
90,Georgia,40,2,,,1,39,1
91,Tunisia,39,10,1,1,1,37,2
92,Oman,39,,,,13,26,
93,Cambodia,37,,,,1,36,
94,Senegal,36,,,,2,34,
95,Venezuela,36,,,,,36,
96,Dominican Republic,34,,2,,,32,
97,Burkina Faso,33,6,1,,,32,
98,Guadeloupe,33,,,,,33,
99,New Zealand,28,8,,,,28,
100,Liechtenstein,28,,,,,28,
101,Martinique,23,,1,,,22,
102,Uzbekistan,23,5,,,,23,
103,Afghanistan,22,,,,1,21,
104,Ukraine,21,5,2,,,19,
105,Réunion,19,5,,,,19,
106,Bangladesh,18,4,1,,3,14,
107,Macao,17,,,,10,7,
108,Jamaica,15,,1,,2,12,
109,Bolivia,15,3,,,,15,
110,French Guiana,15,,,,,15,
111,DRC,14,7,,,,14,
112,Cameroon,13,,,,,13,
113,Maldives,13,,,,,13,
114,Nigeria,12,4,,,1,11,
115,Guam,12,4,,,,12,
116,Honduras,12,3,,,,12,
117,Cuba,11,1,1,,,10,
118,Ghana,11,4,,,,11,
119,Paraguay,11,,,,,11,1
120,Rwanda,11,,,,,11,
121,Monaco,10,1,,,,10,
122,Montenegro,10,2,,,,10,
123,Guatemala,9,1,1,,,8,
124,Ivory Coast,9,,,,1,8,
125,Trinidad and Tobago,9,2,,,,9,
126,Gibraltar,8,,,,2,6,
127,Channel Islands,7,,,,,7,
128,Ethiopia,7,1,,,,7,
129,Kenya,7,,,,,7,
130,French Polynesia,6,1,,,,6,
131,Mongolia,6,,,,,6,
132,Puerto Rico,6,,,,,6,
133,Seychelles,6,,,,,6,
134,Tanzania,6,3,,,,6,
135,Guyana,5,1,1,,,4,
136,Aruba,5,1,,,1,4,
137,Equatorial Guinea,4,,,,,4,
138,Curaçao,3,,1,1,,2,
139,Bahamas,3,2,,,,3,
140,Gabon,3,,,,,3,
141,Kyrgyzstan,3,,,,,3,
142,Mauritius,3,,,,,3,
143,Mayotte,3,,,,,3,
144,St. Barth,3,,,,,3,
145,Saint Martin,3,,,,,3,
146,U.S. Virgin Islands,3,1,,,,3,
147,Sudan,2,,1,,,1,
148,Barbados,2,,,,,2,
149,Benin,2,,,,,2,
150,Bermuda,2,,,,,2,
151,Greenland,2,,,,,2,
152,Liberia,2,,,,,2,
153,Mauritania,2,,,,,2,
154,Namibia,2,,,,,2,
155,New Caledonia,2,,,,,2,
156,Saint Lucia,2,,,,,2,
157,Zambia,2,,,,,2,
158,Cayman Islands,1,,1,,,0,
159,Nepal,1,,,,1,0,
160,Antigua and Barbuda,1,,,,,1,
161,Bhutan,1,,,,,1,
162,CAR,1,,,,,1,
163,Chad,1,1,,,,1,
164,Congo,1,,,,,1,
165,Djibouti,1,,,,,1,
166,El Salvador,1,1,,,,1,
167,Fiji,1,1,,,,1,
168,Gambia,1,,,,,1,
169,Guinea,1,,,,,1,
170,Vatican City,1,,,,,1,
171,Montserrat,1,,,,,1,
172,Nicaragua,1,1,,,,1,
173,St. Vincent Grenadines,1,,,,,1,
174,Sint Maarten,1,,,,,1,
175,Somalia,1,,,,,1,
176,Suriname,1,,,,,1,
177,Eswatini,1,,,,,1,
178,Togo,1,,,,,1,
